song_a,album_a,song_b,album_b,similarity
Hymn for the Weekend,A Head Full of Dreams,Hymn for the Weekend (Alan Walker Remix),Hymn for the Weekend (Remixes),0.8122
Hymn for the Weekend,A Head Full of Dreams,Everglow (Single Version),,0.6248
Hymn for the Weekend,A Head Full of Dreams,Lethal Drug,,0.6054
Hymn for the Weekend,A Head Full of Dreams,Hymn for the Weekend (Live in Buenos Aires),Live In Buenos Aires,0.9398
Hymn for the Weekend,A Head Full of Dreams,BrokEn (Reimagined),Coldplay: Reimagined ,0.6306
Hymn for the Weekend,A Head Full of Dreams,Hymn For The Weekend Lyrics | Coolplay |,,0.7718
A Sky Full of Stars,Ghost Stories,A Sky Full of Stars (Hardwell Remix),100 Greatest Workout Songs: Top Tracks for the Gym,0.8187
A Sky Full of Stars,Ghost Stories,A Sky Full of Stars (Live In Buenos Aires),Live In Buenos Aires,0.934
A Sky Full of Stars,Ghost Stories,Hymn For The Weekend Lyrics | Coolplay |,,0.6121
Everglow,A Head Full of Dreams,Adventure of a Lifetime,A Head Full of Dreams,0.6015
Everglow,A Head Full of Dreams,Everglow (Single Version),,0.7191
Everglow,A Head Full of Dreams,Everglow (Live in Buenos Aires),Live In Buenos Aires,0.8308
Adventure of a Lifetime,A Head Full of Dreams,Every Teardrop Is a Waterfall,iTunes Festival: London 2011,0.6092
Adventure of a Lifetime,A Head Full of Dreams,Everglow (Single Version),,0.6263
Adventure of a Lifetime,A Head Full of Dreams,Adventure of a Lifetime (Matoma Remix),Hakuna Matoma,0.9257
Adventure of a Lifetime,A Head Full of Dreams,Everglow (Live in Buenos Aires),Live In Buenos Aires,0.658
Adventure of a Lifetime,A Head Full of Dreams,Adventure of a Lifetime (Audien Remix),Adventure of a Lifetime - Audien Remix,0.9144
Adventure of a Lifetime,A Head Full of Dreams,Adventure of a Lifetime (Live in Buenos Aires),Live In Buenos Aires,0.9096
Adventure of a Lifetime,A Head Full of Dreams,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.609
Adventure of a Lifetime,A Head Full of Dreams,Magic (Live In Buenos Aires),Live In Buenos Aires,0.6003
Orphans,Everyday Life,Orphans (Muzi Remix),,0.8583
Paradise,Mylo Xyloto,Paradise (Tiësto Remix),Live in Madrid,0.7454
Paradise,Mylo Xyloto,Paradise (Live In Buenos Aires),Live In Buenos Aires,0.8271
Paradise,Mylo Xyloto,Paradise (Fedde le Grand Remix),,0.882
Paradise,Mylo Xyloto,Paradise - radio edit,,0.9002
Paradise,Mylo Xyloto,Paradise - remix,,0.9009
Paradise,Mylo Xyloto,Paradise (Love in Tokyo Version),Love in Tokyo,0.8966
Paradise,Mylo Xyloto,Paradise - Fedde Le Grand Edit,,0.9009
Magic,Ghost Stories,Magic (Live In Buenos Aires),Live In Buenos Aires,0.982
Clocks,A Rush of Blood to the Head,Every Teardrop Is a Waterfall,iTunes Festival: London 2011,0.6417
Clocks,A Rush of Blood to the Head,Birds,A Head Full of Dreams,0.601
Clocks,A Rush of Blood to the Head,BrokEn,Everyday Life,0.625
Clocks,A Rush of Blood to the Head,Swallowed in the Sea,X&Y,0.6033
Clocks,A Rush of Blood to the Head,Moses,Live 2003,0.6029
Clocks,A Rush of Blood to the Head,Pour Me,,0.6149
Clocks,A Rush of Blood to the Head,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6062
Clocks,A Rush of Blood to the Head,Clocks (Live in Buenos Aires),Live In Buenos Aires,0.9498
Clocks,A Rush of Blood to the Head,Clocks (Röyksopp Trembling Heart remix),,0.9677
Clocks,A Rush of Blood to the Head,BrokEn (Reimagined),Coldplay: Reimagined ,0.611
Clocks,A Rush of Blood to the Head,Poor Me,,0.6078
Clocks,A Rush of Blood to the Head,Talk (Ulrich Schnauss Remix),Unreleased Songs,0.6036
Clocks,A Rush of Blood to the Head,Clocks/Relojes,Rhythms del Mundo: Revival,0.9694
Daddy,Everyday Life,Moses,Live 2003,0.6284
Daddy,Everyday Life,Boys That Sing,,0.633
Sparks,Parachutes,Sparks (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.9992
Up&Up,A Head Full of Dreams,Don’t Panic,Parachutes,0.6045
Up&Up,A Head Full of Dreams,Fun,A Head Full of Dreams,0.6372
Up&Up,A Head Full of Dreams,Hymn for the Weekend (Seeb Remix),Hymn for the Weekend (Remixes),0.6701
Up&Up,A Head Full of Dreams,Us Against the World,Mylo Xyloto,0.6279
Up&Up,A Head Full of Dreams,Everglow (Single Version),,0.6111
Up&Up,A Head Full of Dreams,Up&Up (Live in Buenos Aires),Live In Buenos Aires,0.8935
Up&Up,A Head Full of Dreams,Up&Up (Freedo Remix),100 Greatest Workout Songs: Top Tracks for the Gym,0.8943
Up&Up,A Head Full of Dreams,Hymn for the Weekend (Live in Buenos Aires),Live In Buenos Aires,0.6323
Up&Up,A Head Full of Dreams,BrokEn (Reimagined),Coldplay: Reimagined ,0.611
Trouble,Parachutes,Trouble (Live at KCRW),Live at KCRW’s “Morning Becomes Eclectic”,0.9964
Trouble,Parachutes,Trouble (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.9964
All I Can Think About Is You,Kaleidoscope [EP],X&Y,X&Y,0.6002
Fly On,Ghost Stories Live 2014,O,Ghost Stories,0.7861
Fly On,Ghost Stories Live 2014,O “Fly on” - Extended version,,0.9795
Fly On,Ghost Stories Live 2014,"O - live at royce hall, los angeles",,0.9936
Champion of the World,Everyday Life,Every Teardrop Is a Waterfall,iTunes Festival: London 2011,0.6042
Champion of the World,Everyday Life,Everglow (Single Version),,0.6003
Champion of the World,Everyday Life,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6065
Champion of the World,Everyday Life,Champion of the World (Reimagined),Coldplay: Reimagined ,0.8834
Violet Hill,Viva La Vida or Death and All His Friends,Everglow (Live in Buenos Aires),Live In Buenos Aires,0.6126
In My Place,A Rush of Blood to the Head,Shiver,Parachutes,0.6149
In My Place,A Rush of Blood to the Head,Lost+ (Remix),Prospekt’s March [EP],0.6018
In My Place,A Rush of Blood to the Head,In My Place (Live in Buenos Aires),Live In Buenos Aires,0.7881
In My Place,A Rush of Blood to the Head,Shiver (Acoustic from Jo Whiley Lunchtime Social),Trouble,0.6149
In My Place,A Rush of Blood to the Head,Shiver (Live),,0.6003
In My Place,A Rush of Blood to the Head,Shiver - live in sydney,,0.6232
In My Place,A Rush of Blood to the Head,"Lost@ - Live at the United Center, Chicago, IL",Lost!,0.6018
In My Place,A Rush of Blood to the Head,Everything’s Not Lost (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.603
In My Place,A Rush of Blood to the Head,Shiver (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.6149
Ink,Ghost Stories,Every Teardrop Is a Waterfall,iTunes Festival: London 2011,0.6117
Ink,Ghost Stories,BrokEn,Everyday Life,0.6092
Ink,Ghost Stories,Low,X&Y,0.6011
Ink,Ghost Stories,Fix You (Live in Manchester),One Love Manchester,0.6384
Ink,Ghost Stories,Everglow (Single Version),,0.6119
Ink,Ghost Stories,In the Sun,,0.6513
Ink,Ghost Stories,Brothers & Sisters,Brothers & Sisters,0.6157
Ink,Ghost Stories,Adventure of a Lifetime (Matoma Remix),Hakuna Matoma,0.6022
Ink,Ghost Stories,Everglow (Live in Buenos Aires),Live In Buenos Aires,0.6261
Ink,Ghost Stories,Up&Up (Live in Buenos Aires),Live In Buenos Aires,0.6085
Ink,Ghost Stories,Fix You (Live In Buenos Aires),Live In Buenos Aires,0.6332
Ink,Ghost Stories,Adventure of a Lifetime (Audien Remix),Adventure of a Lifetime - Audien Remix,0.6088
Ink,Ghost Stories,We Found Love,,0.6038
Ink,Ghost Stories,Every Teardrop Is a Waterfall (Avicii ‘Tour’ Mix),,0.6016
Ink,Ghost Stories,Yellow (The Alpha Remix),Mince Spies [EP],0.6189
Ink,Ghost Stories,Ring of Fire,,0.6451
Ink,Ghost Stories,BrokEn (Reimagined),Coldplay: Reimagined ,0.6093
Ink,Ghost Stories,Yellow (Love in Tokyo Version),Love in Tokyo,0.6029
Ink,Ghost Stories,Yellow (Acoustic from Jo Whiley Lunchtime Social),Acoustic [EP],0.602
Ink,Ghost Stories,Yellow (Live at KCRW),Live at KCRW’s “Morning Becomes Eclectic”,0.6029
Ink,Ghost Stories,Yellow (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.602
Shiver,Parachutes,Til Kingdom Come,X&Y,0.65
Shiver,Parachutes,Moses,Live 2003,0.6131
Shiver,Parachutes,Talk (Leaked Version),Unreleased Songs,0.611
Shiver,Parachutes,Till Kingdom Come,,0.6472
Shiver,Parachutes,Boys That Sing,,0.6406
Shiver,Parachutes,Shiver (Acoustic from Jo Whiley Lunchtime Social),Trouble,1.0
Shiver,Parachutes,Shiver (Live),,0.9661
Shiver,Parachutes,’til Kingdom Come (live),,0.6472
Shiver,Parachutes,Shiver - live in sydney,,0.9847
Shiver,Parachutes,Shiver (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,1.0
Always in My Head,Ghost Stories,Always in My Head (Live In Buenos Aires),Live In Buenos Aires,0.9214
Midnight,Ghost Stories,Midnight (Kygo Remix),,0.9668
Midnight,Ghost Stories,Midnight (Giorgio Moroder Remix),Midnight (Remixes),0.6716
Midnight,Ghost Stories,"Midnight (Live at The Royal Albert Hall, London)",Ghost Stories Live 2014,1.0
Midnight,Ghost Stories,Midnight (Phones 4AM Remix),Midnight (Remixes),0.8971
Midnight,Ghost Stories,Midnight (Henrik Schwarz Remix),Midnight (Remixes),0.9857
Trouble in Town,Everyday Life,Lost+ (Remix),Prospekt’s March [EP],0.6207
O,Ghost Stories,Birds,A Head Full of Dreams,0.6061
O,Ghost Stories,Up With the Birds,Mylo Xyloto,0.6153
O,Ghost Stories,O “Fly on” - Extended version,,0.781
O,Ghost Stories,Moses,Live 2003,0.6392
O,Ghost Stories,Rainy Day,Prospekt’s March [EP],0.6018
O,Ghost Stories,"O - live at royce hall, los angeles",,0.8017
O,Ghost Stories,Sweet Marianne,Unreleased Songs,0.6028
O,Ghost Stories,Boys That Sing,,0.6145
O,Ghost Stories,Songbird,,0.6295
True Love,Ghost Stories,True Love (Davide Rossi Remix),,1.0
True Love,Ghost Stories,"True love - live at the enmore theatre, sydney",,0.9865
Don’t Panic,Parachutes,Don’t Panic (Blue Room Version),The Singles 1999-2006,0.8349
Don’t Panic,Parachutes,Don’t Panic (Live at KCRW),Live at KCRW’s “Morning Becomes Eclectic”,0.7975
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,A Head Full of Dreams,A Head Full of Dreams,0.6052
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Christmas Lights,Live From Spotify London,0.6444
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Lost!,Viva La Vida or Death and All His Friends,0.6044
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Army of One,A Head Full of Dreams,0.6082
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Lost+ (Remix),Prospekt’s March [EP],0.6172
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Birds,A Head Full of Dreams,0.6464
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,BrokEn,Everyday Life,0.6707
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Gravity,The Singles 1999-2006,0.6002
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Us Against the World,Mylo Xyloto,0.6047
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Life in Technicolor ii,Prospekt’s March [EP],0.637
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Don’t Look Back In Anger,One Love Manchester,0.6265
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Fix You (Live in Manchester),One Love Manchester,0.6117
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Everglow (Single Version),,0.6032
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Moses,Live 2003,0.6738
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Help Is Round the Corner,The Singles 1999-2006,0.6075
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Adventure of a Lifetime (Matoma Remix),Hakuna Matoma,0.6275
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),0.9251
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Adventure of a Lifetime (Audien Remix),Adventure of a Lifetime - Audien Remix,0.6364
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Hymn for the Weekend (Live in Buenos Aires),Live In Buenos Aires,0.6124
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Every Teardrop Is a Waterfall (Avicii ‘Tour’ Mix),,0.8715
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Adventure of a Lifetime (Live in Buenos Aires),Live In Buenos Aires,0.6357
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,The World Turned Upside Down (2003 Version),Unreleased Songs,0.6187
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.9089
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Clocks (Live in Buenos Aires),Live In Buenos Aires,0.6646
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Boys That Sing,,0.636
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Clocks (Röyksopp Trembling Heart remix),,0.6607
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,BrokEn (Reimagined),Coldplay: Reimagined ,0.6547
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,A Head Full of Dreams (Love in Tokyo Version),Love in Tokyo,0.6052
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Clocks/Relojes,Rhythms del Mundo: Revival,0.6542
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,Hymn For The Weekend Lyrics | Coolplay |,,0.6081
Every Teardrop Is a Waterfall,iTunes Festival: London 2011,"Lost@ - Live at the United Center, Chicago, IL",Lost!,0.6072
Charlie Brown,Mylo Xyloto,Charlie Brown (Live in Buenos Aires),Live In Buenos Aires,0.7657
Charlie Brown,Mylo Xyloto,Charlie Brown (David Audé Remix),,0.8366
Charlie Brown,Mylo Xyloto,Charlie Brown (Jacques Lu Cont Remix),,0.9241
Fun,A Head Full of Dreams,Lost+ (Remix),Prospekt’s March [EP],0.6128
Fun,A Head Full of Dreams,Up in Flames,Mylo Xyloto,0.6005
Fun,A Head Full of Dreams,Everglow (Single Version),,0.6067
Fun,A Head Full of Dreams,Cry Cry Cry (Reimagined),Coldplay: Reimagined ,0.6007
Amazing Day,A Head Full of Dreams,Up With the Birds,Mylo Xyloto,0.6236
A Head Full of Dreams,A Head Full of Dreams,A Head Full of Dreams (Love in Tokyo Version),Love in Tokyo,1.0
Christmas Lights,Live From Spotify London,Life in Technicolor ii,Prospekt’s March [EP],0.6321
Christmas Lights,Live From Spotify London,2000 Miles,Sweet Tracks 2003,0.6184
Christmas Lights,Live From Spotify London,Christmas With the Kangaroos,Unreleased Songs,0.6049
Christmas Lights,Live From Spotify London,Every Teardrop Is a Waterfall (Avicii ‘Tour’ Mix),,0.6071
Christmas Lights,Live From Spotify London,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6003
Amsterdam,A Rush of Blood to the Head,Help Is Round the Corner,The Singles 1999-2006,0.6087
Amsterdam,A Rush of Blood to the Head,The World Turned Upside Down (2003 Version),Unreleased Songs,0.6006
Cry Cry Cry,Everyday Life,Cry Cry Cry (Reimagined),Coldplay: Reimagined ,0.8122
Lost!,Viva La Vida or Death and All His Friends,Lost+ (Remix),Prospekt’s March [EP],0.8132
Lost!,Viva La Vida or Death and All His Friends,Lost? (Acoustic Version),Violet Hill,0.9637
Lost!,Viva La Vida or Death and All His Friends,"Lost@ - Live at the United Center, Chicago, IL",Lost!,0.9531
A L I E N S,Kaleidoscope [EP],Moving to Mars,Every Teardrop Is a Waterfall,0.6193
A L I E N S,Kaleidoscope [EP],A L I E N S (Markus Dravs Remix),,0.9938
Hymn for the Weekend (Seeb Remix),Hymn for the Weekend (Remixes),Hymn for the Weekend (Alan Walker Remix),Hymn for the Weekend (Remixes),0.906
Hymn for the Weekend (Seeb Remix),Hymn for the Weekend (Remixes),Miracles,Unbroken (Original Motion Picture Soundtrack),0.6401
Hymn for the Weekend (Seeb Remix),Hymn for the Weekend (Remixes),Everglow (Single Version),,0.6194
Hymn for the Weekend (Seeb Remix),Hymn for the Weekend (Remixes),Lethal Drug,,0.6044
Hymn for the Weekend (Seeb Remix),Hymn for the Weekend (Remixes),Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),0.6096
Hymn for the Weekend (Seeb Remix),Hymn for the Weekend (Remixes),Hymn for the Weekend (Live in Buenos Aires),Live In Buenos Aires,0.8917
Hymn for the Weekend (Seeb Remix),Hymn for the Weekend (Remixes),BrokEn (Reimagined),Coldplay: Reimagined ,0.6151
Hymn for the Weekend (Seeb Remix),Hymn for the Weekend (Remixes),Hymn For The Weekend Lyrics | Coolplay |,,0.8723
Talk,X&Y,White Shadows,X&Y,0.6459
Talk,X&Y,How You See the World,X&Y,0.646
Talk,X&Y,Talk (Leaked Version),Unreleased Songs,0.7574
Talk,X&Y,Talk (Pre-Release Version),Unreleased Songs,0.9295
Talk,X&Y,Talk (Jacques Lu Cont / Thin White Duke remix),Talk - The Remixes,0.8249
Talk,X&Y,Talk ii,,0.7719
Talk,X&Y,Talk (Thin White Duke mix),,0.8249
Talk,X&Y,Talk (Junkie XL Mix),Talk - The Remixes,0.8983
Talk,X&Y,Talk (Ulrich Schnauss Remix),Unreleased Songs,0.7356
Talk,X&Y,Talk (Dave Audé Club Mix),Unreleased Songs,0.7067
Talk,X&Y,White Shadows (Morgan Page Bootleg remix),,0.6589
Talk,X&Y,Talk (François Kevorkian dub),,0.9785
Army of One,A Head Full of Dreams,Birds,A Head Full of Dreams,0.6289
Army of One,A Head Full of Dreams,Don’t Look Back In Anger,One Love Manchester,0.6022
Army of One,A Head Full of Dreams,Moses,Live 2003,0.6229
Army of One,A Head Full of Dreams,Everglow (Live in Buenos Aires),Live In Buenos Aires,0.6119
Army of One,A Head Full of Dreams,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6422
God Put a Smile Upon Your Face,A Rush of Blood to the Head,God Put a Smile Upon Your Face (Live In Buenos Aires),Live In Buenos Aires,0.811
God Put a Smile Upon Your Face,A Rush of Blood to the Head,God Put a Smile Upon Your Face (Def Inc. remix),,0.9577
Politik,A Rush of Blood to the Head,Politik - live in sydney,,0.9972
Politik,A Rush of Blood to the Head,Politik (Live),,0.9939
Lost+ (Remix),Prospekt’s March [EP],Til Kingdom Come,X&Y,0.6105
Lost+ (Remix),Prospekt’s March [EP],Everglow (Single Version),,0.6535
Lost+ (Remix),Prospekt’s March [EP],Till Kingdom Come,,0.6154
Lost+ (Remix),Prospekt’s March [EP],In My Place (Live in Buenos Aires),Live In Buenos Aires,0.6614
Lost+ (Remix),Prospekt’s March [EP],Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6014
Lost+ (Remix),Prospekt’s March [EP],Lost? (Acoustic Version),Violet Hill,0.8346
Lost+ (Remix),Prospekt’s March [EP],’til Kingdom Come (live),,0.6154
Lost+ (Remix),Prospekt’s March [EP],"Lost@ - Live at the United Center, Chicago, IL",Lost!,0.8301
Birds,A Head Full of Dreams,Swallowed in the Sea,X&Y,0.6103
Birds,A Head Full of Dreams,Us Against the World,Mylo Xyloto,0.6393
Birds,A Head Full of Dreams,Don’t Look Back In Anger,One Love Manchester,0.6084
Birds,A Head Full of Dreams,Up With the Birds,Mylo Xyloto,0.63
Birds,A Head Full of Dreams,Life is Beautiful,Unreleased Songs,0.6076
Birds,A Head Full of Dreams,Moses,Live 2003,0.6399
Birds,A Head Full of Dreams,Lethal Drug,,0.6019
Birds,A Head Full of Dreams,Every Teardrop Is a Waterfall (Avicii ‘Tour’ Mix),,0.6052
Birds,A Head Full of Dreams,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6287
Birds,A Head Full of Dreams,Clocks (Live in Buenos Aires),Live In Buenos Aires,0.6051
Birds,A Head Full of Dreams,Boys That Sing,,0.6088
Birds,A Head Full of Dreams,Clocks (Röyksopp Trembling Heart remix),,0.6022
X&Y,X&Y,BrokEn,Everyday Life,0.624
X&Y,X&Y,Swallowed in the Sea,X&Y,0.6012
X&Y,X&Y,BrokEn (Reimagined),Coldplay: Reimagined ,0.6146
BrokEn,Everyday Life,Swallowed in the Sea,X&Y,0.6172
BrokEn,Everyday Life,Everglow (Single Version),,0.6399
BrokEn,Everyday Life,Moses,Live 2003,0.65
BrokEn,Everyday Life,Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),0.6221
BrokEn,Everyday Life,Hymn for the Weekend (Live in Buenos Aires),Live In Buenos Aires,0.6175
BrokEn,Everyday Life,Every Teardrop Is a Waterfall (Avicii ‘Tour’ Mix),,0.6532
BrokEn,Everyday Life,Pour Me,,0.6877
BrokEn,Everyday Life,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6241
BrokEn,Everyday Life,Sweet Marianne,Unreleased Songs,0.6033
BrokEn,Everyday Life,Clocks (Live in Buenos Aires),Live In Buenos Aires,0.6382
BrokEn,Everyday Life,Boys That Sing,,0.6322
BrokEn,Everyday Life,Pour Me (Live at the Hollywood Bowl),The Singles 1999-2006,0.6483
BrokEn,Everyday Life,BrokEn (Reimagined),Coldplay: Reimagined ,0.9861
BrokEn,Everyday Life,Poor Me,,0.6861
BrokEn,Everyday Life,Clocks/Relojes,Rhythms del Mundo: Revival,0.6104
Death and All His Friends,Viva La Vida or Death and All His Friends,School,Unreleased Songs,0.7025
Til Kingdom Come,X&Y,Don’t Look Back In Anger,One Love Manchester,0.6162
Til Kingdom Come,X&Y,Moses,Live 2003,0.6297
Til Kingdom Come,X&Y,Till Kingdom Come,,0.9842
Til Kingdom Come,X&Y,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6173
Til Kingdom Come,X&Y,Shiver (Acoustic from Jo Whiley Lunchtime Social),Trouble,0.65
Til Kingdom Come,X&Y,Shiver (Live),,0.6248
Til Kingdom Come,X&Y,’til Kingdom Come (live),,0.9842
Til Kingdom Come,X&Y,Shiver - live in sydney,,0.6429
Til Kingdom Come,X&Y,"Lost@ - Live at the United Center, Chicago, IL",Lost!,0.6089
Til Kingdom Come,X&Y,Shiver (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.65
Oceans,Ghost Stories,"Oceans - live at e-werk, cologne",,0.9872
Gravity,The Singles 1999-2006,Life in Technicolor ii,Prospekt’s March [EP],0.6197
Gravity,The Singles 1999-2006,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6065
Kaleidoscope,A Head Full of Dreams,Colour Spectrum (Live In Buenos Aires),Live In Buenos Aires,0.7187
What If,X&Y,Square One,X&Y,0.605
What If,X&Y,What If (Tom Lord Alge Mix),What If,1.0
Spies,Parachutes,Spies (Blue Room Version),Flavour of the Label,0.9728
Spies,Parachutes,Spies (Live at KCRW),Live at KCRW’s “Morning Becomes Eclectic”,0.9634
Lovers in Japan / Reign of Love,Viva La Vida or Death and All His Friends,Lovers in Japan (Osaka Sun Mix),Prospekt’s March [EP],0.7183
Swallowed in the Sea,X&Y,Don’t Let It Break Your Heart,Mylo Xyloto,0.6116
Swallowed in the Sea,X&Y,Moses,Live 2003,0.6114
Swallowed in the Sea,X&Y,Rainy Day,Prospekt’s March [EP],0.6683
Swallowed in the Sea,X&Y,A Message 2010,Hope for Haiti Now,0.6015
Swallowed in the Sea,X&Y,Pour Me (Live at the Hollywood Bowl),The Singles 1999-2006,0.6183
Swallowed in the Sea,X&Y,BrokEn (Reimagined),Coldplay: Reimagined ,0.6164
Swallowed in the Sea,X&Y,Talk (Ulrich Schnauss Remix),Unreleased Songs,0.6006
A Message,X&Y,A Message 2010,Hope for Haiti Now,0.8643
The Hardest Part,X&Y,The Hardest Part / Postcards From Far Away,,0.9839
The Hardest Part,X&Y,The Hardest Part (Tom Lord-Alge mix),,0.9839
Us Against the World,Mylo Xyloto,Miracles,Unbroken (Original Motion Picture Soundtrack),0.6254
Us Against the World,Mylo Xyloto,Up With the Birds,Mylo Xyloto,0.621
Us Against the World,Mylo Xyloto,Moses,Live 2003,0.6196
Us Against the World,Mylo Xyloto,Rainy Day,Prospekt’s March [EP],0.6308
Us Against the World,Mylo Xyloto,Up&Up (Live in Buenos Aires),Live In Buenos Aires,0.6228
Us Against the World,Mylo Xyloto,The Fall of Man,Unreleased Songs,0.626
Us Against the World,Mylo Xyloto,The Man Who Swears,Unreleased Songs,0.624
Us Against the World,Mylo Xyloto,Hymn For The Weekend Lyrics | Coolplay |,,0.6082
