song_a,album_a,song_b,album_b,similarity
Rap God,The Marshall Mathers LP2 (Deluxe),Pick It Up,,0.6078
Rap God,The Marshall Mathers LP2 (Deluxe),Role Model (Clean Version),,0.6431
Rap God,The Marshall Mathers LP2 (Deluxe),Mic Check One Two,Unreleased Songs,0.6112
Rap God,The Marshall Mathers LP2 (Deluxe),Cancerous (Freestyle),,0.6298
Rap God,The Marshall Mathers LP2 (Deluxe),Just Don’t Give a Fuck (A Cappella),The Slim Shady LP (Expanded Edition),0.6103
Rap God,The Marshall Mathers LP2 (Deluxe),Drop It Like It’s Hot Freestyle,,0.6116
Rap God,The Marshall Mathers LP2 (Deluxe),The Half-Time Show Freestyle,,0.6416
Rap God,The Marshall Mathers LP2 (Deluxe),Any Word Freestyle,,0.6418
Rap God,The Marshall Mathers LP2 (Deluxe),The Real Slim Shady (Murda Mixtape Version),,0.6008
Rap God,The Marshall Mathers LP2 (Deluxe),Real Slim Shady (EDIT),,0.6056
Rap God,The Marshall Mathers LP2 (Deluxe),"Low, Down, Dirty (Unmastered Sequence version)",,0.6064
Rap God,The Marshall Mathers LP2 (Deluxe),Rap Game (Bump Heads),,0.6363
Rap God,The Marshall Mathers LP2 (Deluxe),Rap God (Lyrics on Genius),The Marshall Mathers LP2,0.9881
Rap God,The Marshall Mathers LP2 (Deluxe),Canopy Freestyle,,0.6108
Killshot,,The Monster,The Marshall Mathers LP2 (Deluxe),0.7086
Killshot,,The Ringer,Kamikaze,0.6315
Killshot,,Berzerk,The Marshall Mathers LP2 (Deluxe),0.634
Killshot,,The Real Slim Shady,The Marshall Mathers LP,0.6036
Killshot,,Love the Way You Lie,Recovery,0.649
Killshot,,No Love,Recovery,0.6226
Killshot,,When I’m Gone,Curtain Call: The Hits,0.6269
Killshot,,Cleanin’ Out My Closet,The Eminem Show,0.6193
Killshot,,My Name Is,The Slim Shady LP,0.6021
Killshot,,Unaccommodating,Music to Be Murdered By,0.6252
Killshot,,Evil Twin,The Marshall Mathers LP2 (Deluxe),0.6363
Killshot,,So Much Better,The Marshall Mathers LP2 (Deluxe),0.6329
Killshot,,Kings Never Die,Southpaw (Music From And Inspired by the Motion Picture),0.6183
Killshot,,Role Model,The Slim Shady LP,0.6466
Killshot,,Premonition (Intro),Music to Be Murdered By,0.6784
Killshot,,The Warning,,0.6104
Killshot,,Zeus,Music to Be Murdered By: Side B,0.6692
Killshot,,I Will,Music to Be Murdered By,0.6152
Killshot,,Chloraseptic,Revival,0.6893
Killshot,,No Regrets,Music to Be Murdered By,0.6171
Killshot,,8 Mile: Lyckety-Splyt vs B-Rabbit,"8 Mile (Battles, Cyphers & Freestyles)",0.6143
Killshot,,Remind Me,Revival,0.6168
Killshot,,Won’t Back Down,Recovery,0.6209
Killshot,,Doe Rae Me (Hailie’s Revenge),Straight from the Lab,0.6333
Killshot,,When the Music Stops,The Eminem Show,0.6163
Killshot,,No Apologies,Eminem Presents: The Re-Up,0.6224
Killshot,,My Syllables,Straight from the Lab Part 2,0.6222
Killshot,,Don’t Front,The Marshall Mathers LP2 (Deluxe),0.604
Killshot,,Despicable,Unreleased Songs,0.6071
Killshot,,Say What You Say,The Eminem Show,0.6017
Killshot,,Encore / Curtains Down,Encore,0.606
Killshot,,Elevator,Relapse: Refill,0.6358
Killshot,,That’s All She Wrote (Solo Version),,0.6145
Killshot,,The Sauce,Invasion: Shady Times,0.6638
Killshot,,313,Infinite,0.642
Killshot,,8 Mile: 313 Cypher (Chin Tiki Girls),"8 Mile (Battles, Cyphers & Freestyles)",0.645
Killshot,,Get You Mad,The Singles,0.6184
Killshot,,Session One,Recovery,0.6261
Killshot,,Jimmy Crack Corn,Eminem Presents: The Re-Up,0.6581
Killshot,,No One’s Iller,Slim Shady EP,0.6081
Killshot,,1997 Rap Olympics,,0.6318
Killshot,,Hell Breaks Loose,Relapse: Refill,0.6046
Killshot,,My Name Is (Original),Unreleased Songs,0.6021
Killshot,,The Conspiracy Freestyle,Straight from the Lab,0.6062
Killshot,,8 Mile: D’Phuzion vs B-Rabbit,"8 Mile (Battles, Cyphers & Freestyles)",0.6293
Killshot,,Just Rhymin’ with Proof,,0.6171
Killshot,,Fuck You,,0.6779
Killshot,,Anger Management,Anger Management 3,0.6772
Killshot,,Off The Dome Freestyle,,0.6751
Killshot,,Kill My Pain (Mixup),,0.6497
Killshot,,Freestyle (Gone Crazy),,0.6143
Killshot,,Stan (Live from the 43rd Annual Grammy Awards),Curtain Call: The Hits,0.6444
Killshot,,Whether or Not,The Magic Sound Of Deep Dance Presents - The Eminem Show ,0.6434
Killshot,,8 Mile: B-Rabbit vs Supa Emcee,"8 Mile (Battles, Cyphers & Freestyles)",0.6106
Killshot,,Freestyle (The Watcher),The Marshall Mathers LP (Snippet Tape) ,0.6032
Killshot,,Tim Westwood Freestyle,,0.6042
Killshot,,8 Mile: Maurice Grant vs B-Rabbit,"8 Mile (Battles, Cyphers & Freestyles)",0.6062
Killshot,,Infinite (F.B.T. Remix),,0.6096
Killshot,,Tylenol Island,Unreleased Songs,0.6208
Killshot,,Syllables (Remix),,0.6419
Killshot,,Everybody’s Looking at Me,,0.6021
Killshot,,Take The World With Me,Unreleased Songs,0.6241
Killshot,,"1997 Freestyle Live at Wetlands, NYC",,0.6376
Killshot,,Power 92.3 Freestyle,,0.6092
Killshot,,Radio Freestyle 1,,0.633
Killshot,,Role Model (Demo),Unreleased Songs,0.6022
Killshot,,Cleanin’ Out My Closet (Drum & Bass Remix),Straight from the Lab,0.6309
Killshot,,Radio Freestyle 3,,0.6015
Killshot,,"Open Mic Feb. 17, 1996",,0.6795
Killshot,,Mic Check One Two,Unreleased Songs,0.6086
Killshot,,DJ Fashion Freestyle,,0.6294
Killshot,,Second Chance,,0.6347
Killshot,,My Name Is (Snippet),The Slim Shady LP (Snippet Tape),0.6093
Killshot,,Drop It Like It’s Hot Freestyle,,0.6153
Killshot,,Fuck You (Lab Rat Remix),,0.6546
Killshot,,Any Word Freestyle,,0.6129
Killshot,,Jimmy Crack Corn (Cashis Vocal Mix (EX)),"Kelvin King Presents: Shady Narcotics [2020 Reissue] (Re-Introducing D12, 50 Cent, Obie Trice, Stat Quo, Bobby Creek & Ca$his)",0.6172
Killshot,,Real Slim Shady (EDIT),,0.6031
Killshot,,Hit ’Em Up,,0.6441
Killshot,,No Love (Remix),,0.6048
Killshot,,Canopy Freestyle,,0.6083
Godzilla,Music to Be Murdered By,Berzerk,The Marshall Mathers LP2 (Deluxe),0.6661
Godzilla,Music to Be Murdered By,Not Alike,Kamikaze,0.6165
Godzilla,Music to Be Murdered By,’Till I Collapse,The Eminem Show,0.6267
Godzilla,Music to Be Murdered By,Survival,The Marshall Mathers LP2 (Deluxe),0.6167
Godzilla,Music to Be Murdered By,Evil Twin,The Marshall Mathers LP2 (Deluxe),0.6076
Godzilla,Music to Be Murdered By,Kill You,The Marshall Mathers LP,0.6184
Godzilla,Music to Be Murdered By,Rhyme or Reason,The Marshall Mathers LP2 (Deluxe),0.6353
Godzilla,Music to Be Murdered By,Infinite,Infinite,0.6465
Godzilla,Music to Be Murdered By,Just Don’t Give a Fuck,Slim Shady EP,0.6482
Godzilla,Music to Be Murdered By,So Far...,The Marshall Mathers LP2 (Deluxe),0.6013
Godzilla,Music to Be Murdered By,Shake That,Curtain Call: The Hits,0.6001
Godzilla,Music to Be Murdered By,Premonition (Intro),Music to Be Murdered By,0.6068
Godzilla,Music to Be Murdered By,The Warning,,0.6053
Godzilla,Music to Be Murdered By,Zeus,Music to Be Murdered By: Side B,0.639
Godzilla,Music to Be Murdered By,Leaving Heaven,Music to Be Murdered By,0.62
Godzilla,Music to Be Murdered By,Business,The Eminem Show,0.6332
Godzilla,Music to Be Murdered By,Drug Ballad,The Marshall Mathers LP,0.6299
Godzilla,Music to Be Murdered By,Chloraseptic,Revival,0.6177
Godzilla,Music to Be Murdered By,My Darling,Relapse,0.6703
Godzilla,Music to Be Murdered By,No Regrets,Music to Be Murdered By,0.6199
Godzilla,Music to Be Murdered By,8 Mile: Lyckety-Splyt vs B-Rabbit,"8 Mile (Battles, Cyphers & Freestyles)",0.6067
Godzilla,Music to Be Murdered By,Crack a Bottle,Relapse,0.6501
Godzilla,Music to Be Murdered By,Lock It Up,Music to Be Murdered By,0.604
Godzilla,Music to Be Murdered By,Eminem Freestyles on Tim Westwood | 2009,,0.6009
Godzilla,Music to Be Murdered By,In Your Head,Revival,0.6016
Godzilla,Music to Be Murdered By,When the Music Stops,The Eminem Show,0.6598
Godzilla,Music to Be Murdered By,Same Song & Dance,Relapse,0.6407
Godzilla,Music to Be Murdered By,I’m Shady,The Slim Shady LP,0.609
Godzilla,Music to Be Murdered By,Say What You Say,The Eminem Show,0.6066
Godzilla,Music to Be Murdered By,These Demons,Music to Be Murdered By: Side B,0.6182
Godzilla,Music to Be Murdered By,Encore / Curtains Down,Encore,0.6231
Godzilla,Music to Be Murdered By,Elevator,Relapse: Refill,0.6124
Godzilla,Music to Be Murdered By,Old Time’s Sake,Relapse,0.6434
Godzilla,Music to Be Murdered By,Never Enough,Encore,0.642
Godzilla,Music to Be Murdered By,"Low Down, Dirty",Slim Shady EP,0.6173
Godzilla,Music to Be Murdered By,Get You Mad,The Singles,0.6076
Godzilla,Music to Be Murdered By,Session One,Recovery,0.6408
Godzilla,Music to Be Murdered By,Taking My Ball,Relapse: Refill,0.6634
Godzilla,Music to Be Murdered By,Jimmy Crack Corn,Eminem Presents: The Re-Up,0.6509
Godzilla,Music to Be Murdered By,No One’s Iller,Slim Shady EP,0.6458
Godzilla,Music to Be Murdered By,Till Hell Freezes Over,Unreleased Songs,0.6357
Godzilla,Music to Be Murdered By,The Re-Up,Eminem Presents: The Re-Up,0.6745
Godzilla,Music to Be Murdered By,Weed Lacer,Unreleased Songs,0.618
Godzilla,Music to Be Murdered By,We’re Back,Eminem Presents: The Re-Up,0.6099
Godzilla,Music to Be Murdered By,Fuck You,,0.6383
Godzilla,Music to Be Murdered By,Rap City Freestyle (Keeping It Raw),,0.6338
Godzilla,Music to Be Murdered By,Off The Dome Freestyle,,0.6016
Godzilla,Music to Be Murdered By,Kill My Pain (Mixup),,0.6143
Godzilla,Music to Be Murdered By,First Word Freestyle,,0.6407
Godzilla,Music to Be Murdered By,Whether or Not,The Magic Sound Of Deep Dance Presents - The Eminem Show ,0.6683
Godzilla,Music to Be Murdered By,Fubba U Cubba Cubba,Anger Management 3,0.6477
Godzilla,Music to Be Murdered By,Tim Westwood Freestyle,,0.6422
Godzilla,Music to Be Murdered By,Infinite (F.B.T. Remix),,0.6798
Godzilla,Music to Be Murdered By,Tylenol Island,Unreleased Songs,0.6354
Godzilla,Music to Be Murdered By,Everybody’s Looking at Me,,0.6064
Godzilla,Music to Be Murdered By,Take The World With Me,Unreleased Songs,0.6644
Godzilla,Music to Be Murdered By,Power 92.3 Freestyle,,0.633
Godzilla,Music to Be Murdered By,Radio Freestyle 1,,0.6459
Godzilla,Music to Be Murdered By,Pick It Up,,0.628
Godzilla,Music to Be Murdered By,Just Don’t Give a #?@! (Radio Edit),Slim Shady EP,0.6556
Godzilla,Music to Be Murdered By,Serious,,0.6204
Godzilla,Music to Be Murdered By,MC Hammer vs. Vanilla Ice,,0.6306
Godzilla,Music to Be Murdered By,What Colour Is Soul,,0.6049
Godzilla,Music to Be Murdered By,"Open Mic Feb. 17, 1996",,0.6046
Godzilla,Music to Be Murdered By,Just Don’t Give a Fuck (A Cappella),The Slim Shady LP (Expanded Edition),0.7132
Godzilla,Music to Be Murdered By,The Half-Time Show Freestyle,,0.643
Godzilla,Music to Be Murdered By,Fuck You (Lab Rat Remix),,0.6113
Godzilla,Music to Be Murdered By,Business (A Cappella),The Singles,0.6346
Godzilla,Music to Be Murdered By,Victory (Remix),,0.6215
Godzilla,Music to Be Murdered By,Any Word Freestyle,,0.6484
Godzilla,Music to Be Murdered By,Crack A Bottle (Shady Remix),,0.6554
Godzilla,Music to Be Murdered By,Jimmy Crack Corn (Cashis Vocal Mix (EX)),"Kelvin King Presents: Shady Narcotics [2020 Reissue] (Re-Introducing D12, 50 Cent, Obie Trice, Stat Quo, Bobby Creek & Ca$his)",0.6104
Godzilla,Music to Be Murdered By,Slim Shady,,0.6529
Godzilla,Music to Be Murdered By,WJLB 1998 Promo,,0.6135
Godzilla,Music to Be Murdered By,"Low, Down, Dirty (Unmastered Sequence version)",,0.6173
Godzilla,Music to Be Murdered By,Rap Game (Bump Heads),,0.6601
Godzilla,Music to Be Murdered By,Hit ’Em Up,,0.6306
Godzilla,Music to Be Murdered By,"Business - Live At The Palace of Auburn Hills, Detroit / 2002",,0.6196
Godzilla,Music to Be Murdered By,No Love (Remix),,0.6189
Godzilla,Music to Be Murdered By,Canopy Freestyle,,0.6122
Lose Yourself,The Singles,8 Mile: B-Rabbit vs Papa Doc,"8 Mile (Battles, Cyphers & Freestyles)",0.6054
Lose Yourself,The Singles,Survival,The Marshall Mathers LP2 (Deluxe),0.6058
Lose Yourself,The Singles,8 Mile,8 Mile: Music from and Inspired by the Motion Picture,0.6032
Lose Yourself,The Singles,No Regrets,Music to Be Murdered By,0.6258
Lose Yourself,The Singles,8 Mile: Lyckety-Splyt vs B-Rabbit,"8 Mile (Battles, Cyphers & Freestyles)",0.6131
Lose Yourself,The Singles,Lock It Up,Music to Be Murdered By,0.6052
Lose Yourself,The Singles,When the Music Stops,The Eminem Show,0.6016
Lose Yourself,The Singles,Lose Yourself (Original Demo Version),SHADYXV,0.6354
Lose Yourself,The Singles,1997 Rap Olympics,,0.6185
Lose Yourself,The Singles,Lose Yourself (Drum & Bass Remix),Straight from the Lab,0.959
Lose Yourself,The Singles,Lose Yourself (Live at the 92nd Academy Awards),92nd Academy Awards Performances,1.0
Lose Yourself,The Singles,8 Mile (Live in Dublin),,0.6187
The Monster,The Marshall Mathers LP2 (Deluxe),The Ringer,Kamikaze,0.6226
The Monster,The Marshall Mathers LP2 (Deluxe),Berzerk,The Marshall Mathers LP2 (Deluxe),0.623
The Monster,The Marshall Mathers LP2 (Deluxe),Fall,Kamikaze,0.6045
The Monster,The Marshall Mathers LP2 (Deluxe),The Real Slim Shady,The Marshall Mathers LP,0.6114
The Monster,The Marshall Mathers LP2 (Deluxe),Love the Way You Lie,Recovery,0.7266
The Monster,The Marshall Mathers LP2 (Deluxe),Survival,The Marshall Mathers LP2 (Deluxe),0.6174
The Monster,The Marshall Mathers LP2 (Deluxe),No Love,Recovery,0.6172
The Monster,The Marshall Mathers LP2 (Deluxe),My Name Is,The Slim Shady LP,0.6728
The Monster,The Marshall Mathers LP2 (Deluxe),Superman,The Eminem Show,0.6139
The Monster,The Marshall Mathers LP2 (Deluxe),The Way I Am,The Marshall Mathers LP,0.6052
The Monster,The Marshall Mathers LP2 (Deluxe),Unaccommodating,Music to Be Murdered By,0.6184
The Monster,The Marshall Mathers LP2 (Deluxe),Evil Twin,The Marshall Mathers LP2 (Deluxe),0.6236
The Monster,The Marshall Mathers LP2 (Deluxe),Kill You,The Marshall Mathers LP,0.6255
The Monster,The Marshall Mathers LP2 (Deluxe),I’m Back,The Marshall Mathers LP,0.6066
The Monster,The Marshall Mathers LP2 (Deluxe),Rhyme or Reason,The Marshall Mathers LP2 (Deluxe),0.6289
The Monster,The Marshall Mathers LP2 (Deluxe),Kings Never Die,Southpaw (Music From And Inspired by the Motion Picture),0.6301
The Monster,The Marshall Mathers LP2 (Deluxe),Good Guy,Kamikaze,0.6245
The Monster,The Marshall Mathers LP2 (Deluxe),Premonition (Intro),Music to Be Murdered By,0.6808
The Monster,The Marshall Mathers LP2 (Deluxe),The Warning,,0.6096
The Monster,The Marshall Mathers LP2 (Deluxe),Zeus,Music to Be Murdered By: Side B,0.7428
The Monster,The Marshall Mathers LP2 (Deluxe),I Will,Music to Be Murdered By,0.6412
The Monster,The Marshall Mathers LP2 (Deluxe),Chloraseptic,Revival,0.6524
The Monster,The Marshall Mathers LP2 (Deluxe),Going Through Changes,Recovery,0.6236
The Monster,The Marshall Mathers LP2 (Deluxe),Cinderella Man,Recovery,0.6144
The Monster,The Marshall Mathers LP2 (Deluxe),No Regrets,Music to Be Murdered By,0.7037
The Monster,The Marshall Mathers LP2 (Deluxe),In Your Head,Revival,0.6411
The Monster,The Marshall Mathers LP2 (Deluxe),Remind Me,Revival,0.6297
The Monster,The Marshall Mathers LP2 (Deluxe),Go to Sleep,The Bar is Open,0.6021
The Monster,The Marshall Mathers LP2 (Deluxe),Little Engine,Music to Be Murdered By,0.6078
The Monster,The Marshall Mathers LP2 (Deluxe),Talkin’ 2 Myself,Recovery,0.6274
The Monster,The Marshall Mathers LP2 (Deluxe),Heat,Revival,0.6223
The Monster,The Marshall Mathers LP2 (Deluxe),Almost Famous,Recovery,0.6227
The Monster,The Marshall Mathers LP2 (Deluxe),Doe Rae Me (Hailie’s Revenge),Straight from the Lab,0.6047
The Monster,The Marshall Mathers LP2 (Deluxe),No Apologies,Eminem Presents: The Re-Up,0.6616
The Monster,The Marshall Mathers LP2 (Deluxe),Desperation,The Marshall Mathers LP2 (Deluxe),0.6479
The Monster,The Marshall Mathers LP2 (Deluxe),Difficult,Straight from the Lab Part 2,0.633
The Monster,The Marshall Mathers LP2 (Deluxe),Cum on Everybody,The Slim Shady LP,0.6523
The Monster,The Marshall Mathers LP2 (Deluxe),Spend Some Time,Encore,0.623
The Monster,The Marshall Mathers LP2 (Deluxe),Say What You Say,The Eminem Show,0.6177
The Monster,The Marshall Mathers LP2 (Deluxe),Puke,Encore,0.6177
The Monster,The Marshall Mathers LP2 (Deluxe),Encore / Curtains Down,Encore,0.611
The Monster,The Marshall Mathers LP2 (Deluxe),Elevator,Relapse: Refill,0.6258
The Monster,The Marshall Mathers LP2 (Deluxe),Favorite Bitch,Music to Be Murdered By: Side B,0.6274
The Monster,The Marshall Mathers LP2 (Deluxe),That’s All She Wrote (Solo Version),,0.6167
The Monster,The Marshall Mathers LP2 (Deluxe),Never Enough,Encore,0.6328
The Monster,The Marshall Mathers LP2 (Deluxe),313,Infinite,0.6292
The Monster,The Marshall Mathers LP2 (Deluxe),8 Mile: 313 Cypher (Chin Tiki Girls),"8 Mile (Battles, Cyphers & Freestyles)",0.619
The Monster,The Marshall Mathers LP2 (Deluxe),Get You Mad,The Singles,0.6045
The Monster,The Marshall Mathers LP2 (Deluxe),Session One,Recovery,0.6431
The Monster,The Marshall Mathers LP2 (Deluxe),Jimmy Crack Corn,Eminem Presents: The Re-Up,0.6442
The Monster,The Marshall Mathers LP2 (Deluxe),Listen To Your Heart,Unreleased Songs,0.6205
The Monster,The Marshall Mathers LP2 (Deluxe),Bad Influence,The Singles,0.6417
The Monster,The Marshall Mathers LP2 (Deluxe),No One’s Iller,Slim Shady EP,0.6328
The Monster,The Marshall Mathers LP2 (Deluxe),My Name Is (Original),Unreleased Songs,0.6728
The Monster,The Marshall Mathers LP2 (Deluxe),My Name Is (Original Version),Unreleased Songs,0.6094
The Monster,The Marshall Mathers LP2 (Deluxe),We’re Back,Eminem Presents: The Re-Up,0.6351
The Monster,The Marshall Mathers LP2 (Deluxe),The Conspiracy Freestyle,Straight from the Lab,0.6264
The Monster,The Marshall Mathers LP2 (Deluxe),I Get Money (Remix),Unreleased Songs,0.6239
The Monster,The Marshall Mathers LP2 (Deluxe),8 Mile: D’Phuzion vs B-Rabbit,"8 Mile (Battles, Cyphers & Freestyles)",0.6
The Monster,The Marshall Mathers LP2 (Deluxe),Just Rhymin’ with Proof,,0.6051
The Monster,The Marshall Mathers LP2 (Deluxe),Off The Dome Freestyle,,0.6082
The Monster,The Marshall Mathers LP2 (Deluxe),Kill My Pain (Mixup),,0.6304
The Monster,The Marshall Mathers LP2 (Deluxe),Freestyle (Gone Crazy),,0.6252
The Monster,The Marshall Mathers LP2 (Deluxe),Stan (Live from the 43rd Annual Grammy Awards),Curtain Call: The Hits,0.6421
The Monster,The Marshall Mathers LP2 (Deluxe),Fubba U Cubba Cubba,Anger Management 3,0.6127
The Monster,The Marshall Mathers LP2 (Deluxe),Tylenol Island,Unreleased Songs,0.6242
The Monster,The Marshall Mathers LP2 (Deluxe),Syllables (Remix),,0.6203
The Monster,The Marshall Mathers LP2 (Deluxe),My Name Is (Radio Edit),The Singles,0.6035
The Monster,The Marshall Mathers LP2 (Deluxe),Take The World With Me,Unreleased Songs,0.6031
The Monster,The Marshall Mathers LP2 (Deluxe),"1997 Freestyle Live at Wetlands, NYC",,0.6029
The Monster,The Marshall Mathers LP2 (Deluxe),The Way I Am (Danny Lohner Remix),The Marshall Mathers LP: Tour Edition,0.6482
The Monster,The Marshall Mathers LP2 (Deluxe),Power 92.3 Freestyle,,0.6113
The Monster,The Marshall Mathers LP2 (Deluxe),Radio Freestyle 1,,0.6177
The Monster,The Marshall Mathers LP2 (Deluxe),MC Hammer vs. Vanilla Ice,,0.6024
The Monster,The Marshall Mathers LP2 (Deluxe),"Open Mic Feb. 17, 1996",,0.6534
The Monster,The Marshall Mathers LP2 (Deluxe),Mic Check One Two,Unreleased Songs,0.6003
The Monster,The Marshall Mathers LP2 (Deluxe),DJ Fashion Freestyle,,0.6142
The Monster,The Marshall Mathers LP2 (Deluxe),Just Don’t Give a Fuck (A Cappella),The Slim Shady LP (Expanded Edition),0.6195
The Monster,The Marshall Mathers LP2 (Deluxe),Second Chance,,0.6257
The Monster,The Marshall Mathers LP2 (Deluxe),I Get Money,Straight from the Lab Part 2,0.6225
The Monster,The Marshall Mathers LP2 (Deluxe),My Name Is (Snippet),The Slim Shady LP (Snippet Tape),0.6144
The Monster,The Marshall Mathers LP2 (Deluxe),Drop It Like It’s Hot Freestyle,,0.6326
The Monster,The Marshall Mathers LP2 (Deluxe),Victory (Remix),,0.6098
The Monster,The Marshall Mathers LP2 (Deluxe),Any Word Freestyle,,0.6261
The Monster,The Marshall Mathers LP2 (Deluxe),The Real Slim Shady (Murda Mixtape Version),,0.6084
The Monster,The Marshall Mathers LP2 (Deluxe),Superman (Clean Radio Edit),,0.6056
The Monster,The Marshall Mathers LP2 (Deluxe),Real Slim Shady (EDIT),,0.6118
The Monster,The Marshall Mathers LP2 (Deluxe),I’m Back/Kill You/Under the Influence (Live in California),,0.6313
The Monster,The Marshall Mathers LP2 (Deluxe),Hit ’Em Up,,0.6109
The Monster,The Marshall Mathers LP2 (Deluxe),No Love (Remix),,0.6078
Lucky You,Kamikaze,Greatest,Kamikaze,0.6097
Lucky You,Kamikaze,Chloraseptic (Remix),,0.6014
Lucky You,Kamikaze,Cold Wind Blows,Recovery,0.6096
Lucky You,Kamikaze,Won’t Back Down,Recovery,0.6309
Lucky You,Kamikaze,You Don’t Know,Eminem Presents: The Re-Up,0.6007
Lucky You,Kamikaze,Weed Lacer,Unreleased Songs,0.6081
Lucky You,Kamikaze,The People’s Champ (Intro),Unreleased Songs,0.606
Lucky You,Kamikaze,Drop It Like It’s Hot Freestyle,,0.6126
Lucky You,Kamikaze,Canopy Freestyle,,0.6166
The Ringer,Kamikaze,Berzerk,The Marshall Mathers LP2 (Deluxe),0.6605
The Ringer,Kamikaze,Not Alike,Kamikaze,0.6094
The Ringer,Kamikaze,The Real Slim Shady,The Marshall Mathers LP,0.6315
The Ringer,Kamikaze,Kamikaze,Kamikaze,0.6284
The Ringer,Kamikaze,Headlights,The Marshall Mathers LP2 (Deluxe),0.6159
The Ringer,Kamikaze,Survival,The Marshall Mathers LP2 (Deluxe),0.6667
The Ringer,Kamikaze,No Love,Recovery,0.679
The Ringer,Kamikaze,Greatest,Kamikaze,0.6343
The Ringer,Kamikaze,The Way I Am,The Marshall Mathers LP,0.6343
The Ringer,Kamikaze,Unaccommodating,Music to Be Murdered By,0.6557
The Ringer,Kamikaze,Evil Twin,The Marshall Mathers LP2 (Deluxe),0.6411
The Ringer,Kamikaze,Kill You,The Marshall Mathers LP,0.6439
The Ringer,Kamikaze,Kim,The Marshall Mathers LP,0.6077
The Ringer,Kamikaze,So Much Better,The Marshall Mathers LP2 (Deluxe),0.6146
The Ringer,Kamikaze,I’m Back,The Marshall Mathers LP,0.6106
The Ringer,Kamikaze,Rhyme or Reason,The Marshall Mathers LP2 (Deluxe),0.6134
The Ringer,Kamikaze,White America,The Eminem Show,0.6219
The Ringer,Kamikaze,Infinite,Infinite,0.6165
The Ringer,Kamikaze,Just Don’t Give a Fuck,Slim Shady EP,0.6116
The Ringer,Kamikaze,Asshole,The Marshall Mathers LP2 (Deluxe),0.6178
The Ringer,Kamikaze,Good Guy,Kamikaze,0.6061
The Ringer,Kamikaze,Shake That,Curtain Call: The Hits,0.6153
The Ringer,Kamikaze,Role Model,The Slim Shady LP,0.6481
The Ringer,Kamikaze,Premonition (Intro),Music to Be Murdered By,0.7055
The Ringer,Kamikaze,The Warning,,0.6395
The Ringer,Kamikaze,Zeus,Music to Be Murdered By: Side B,0.6103
